sentence,logit,prediction,sentiment_score
"Appeals court tosses Google cookie settlement,?",[0.03949944 0.76435804 0.19614252],negative,-0.7248586
"Trump accuses Google of illegal election activities,?",[0.02479743 0.82303977 0.1521628 ],negative,-0.79824233
"Senators ask Google to reclassify employees,?",[0.03612246 0.19372894 0.7701486 ],neutral,-0.15760648
"Loop raises Alphabet target on returning growth,?",[0.5412759  0.04757027 0.41115382],positive,0.49370566
"""Greater transparency practices for Siri, Assistant"",?",[0.469551   0.02913012 0.5013189 ],neutral,0.44042087
"Major kidney breakthrough for Google's DeepMind,?",[0.27334097 0.03027071 0.6963883 ],neutral,0.24307026
"Big Tech partners with healthcare giants,?",[0.05021277 0.07090702 0.87888014],neutral,-0.020694245
"Jump starting self-driving car bill,?",[0.15726554 0.0666216  0.77611285],neutral,0.09064394
"Google data center switching to AMD ,?",[0.04320868 0.17760551 0.7791858 ],neutral,-0.13439682
"""Pixel 4 gesture controls, Apple laser sensors"",?",[0.02896414 0.05507097 0.9159649 ],neutral,-0.026106829
"PBS comes to streaming with YouTube TV,?",[0.04141541 0.01695031 0.94163424],neutral,0.0244651
"Google discussing VMware partnership - report,?",[0.03537013 0.06100879 0.9036211 ],neutral,-0.025638662
"""Google-China might be security concern, says Trump"",?",[0.0459021  0.28457752 0.6695204 ],neutral,-0.23867542
"""Alphabet EPS beats by $2 75, beats on revenue"",?",[0.13643865 0.05629546 0.8072659 ],neutral,0.0801432
"Presidential candidate sues Google for election meddling,?",[0.01853376 0.8895538  0.09191246],negative,-0.87102
"Google Nest Hub Max gets release date,?",[0.03139234 0.05923231 0.9093753 ],neutral,-0.027839966
"Google Maps gets hyperlocal features in Africa,?",[0.15066087 0.03262667 0.81671244],neutral,0.11803421
"Amazon 'destroyed' U S  retail - Mnuchin,?",[0.0234352  0.8840942  0.09247062],negative,-0.860659
"Justice Dept  launches broad new antitrust probe into big tech (updated),?",[0.26406977 0.0725816  0.6633486 ],neutral,0.19148818
"Project Loon passes stratosphere milestone,?",[0.12964861 0.02769998 0.84265137],neutral,0.10194863
"Trump agrees to prompt license requests for Huawei sales,?",[0.5369241  0.02147023 0.44160563],positive,0.5154539
"Google fined over YouTube kids privacy - WP,?",[0.01510271 0.95151764 0.03337963],negative,-0.93641496
"Alphabet -1% after Trump supports Thiel accusations,?",[0.0422189  0.8900253  0.06775569],negative,-0.8478064
"Google VP writes op-ed denying bias,?",[0.04785028 0.6739492  0.27820045],negative,-0.6260989
"Twitch held 72% of Q2 live-streaming market,?",[0.02867574 0.02026807 0.95105624],neutral,0.008407673
"Irish authorities investigating Google data breach,?",[0.01777468 0.90959746 0.07262789],negative,-0.89182276
"Google admits Assistant audio leak,?",[0.01664866 0.9250784  0.05827299],negative,-0.90842974
"Google launches Shoelace social network,?",[0.19629194 0.03089171 0.77281636],neutral,0.16540024
"Google Cloud adds first North American head,?",[0.0775419  0.10319238 0.8192658 ],neutral,-0.025650486
"Alphabet valuable even in break-up - Loop,?",[0.28160134 0.16682103 0.5515776 ],neutral,0.11478031
"U S  launches probe of French digital tax,?",[0.04960005 0.66012985 0.29027015],negative,-0.6105298
"""Apple, Amazon, Facebook, Google set to testify in House panel hearing"",?",[0.0437023  0.01938368 0.936914  ],neutral,0.02431862
"""Google to acquire Elastifile, reportedly for $200M-$250M"",?",[0.05259799 0.00836623 0.93903583],neutral,0.044231758
"Google joins Dish in talks over fourth wireless carrier - report,?",[0.10912563 0.02796858 0.86290586],neutral,0.08115704
"""Google, Facebook probed over U K  ad market dominance"",?",[0.18541221 0.06068305 0.75390476],neutral,0.12472916
"Google's Stadia not immediate threat to gaming duopoly - WSJ,?",[0.06022428 0.45699078 0.48278496],neutral,-0.39676648
"Waymo robotaxis get California approval,?",[0.27905247 0.03295765 0.6879899 ],neutral,0.24609482
"Google's Jigsaw has toxic culture - Vice,?",[0.03807145 0.6538251  0.3081034 ],negative,-0.61575365
"Google breaks ground on Nevada data center,?",[0.03569938 0.81860965 0.14569104],negative,-0.7829103
"Loon preps first commercial test,?",[0.0480713  0.03180847 0.9201202 ],neutral,0.01626283
"Chronicle joining Google Cloud,?",[0.04517604 0.10985197 0.84497195],neutral,-0.064675935
"Google Maps gets new public transit features,?",[0.49679568 0.01792868 0.48527566],positive,0.478867
"Waymo launches self-driving Lyfts,?",[0.08531336 0.01144416 0.90324247],neutral,0.0738692
"""Twitter, Facebook dip after Trump comments"",?",[0.02562654 0.8619947  0.11237878],negative,-0.83636814
"Sidewalk won't sell smart city personal data,?",[0.04718602 0.33004197 0.622772  ],neutral,-0.28285596
"Alphabet's growth is moderating - Cleveland,?",[0.49074188 0.0273069  0.48195118],positive,0.46343496
"Google investing another   B in Netherlands,?",[0.20825732 0.08287768 0.70886505],neutral,0.12537964
"Firm lowers Alphabet on eroding Search growth,?",[0.06358664 0.8847295  0.05168388],negative,-0.82114285
"Senators pushing to force disclosure of tech user data value - Axios,?",[0.04219862 0.13603908 0.8217623 ],neutral,-0.093840465
"YouTube rolls out AR makeup try-on program,?",[0.06180833 0.02204932 0.91614234],neutral,0.039759006
"Google Maps overrun with fake listings - WSJ,?",[0.01947901 0.88383335 0.09668762],negative,-0.8643543
"""India key to Facebook's currency dreams, Jefferies says"",?",[0.1232155  0.02703583 0.84974873],neutral,0.096179664
"Waymo partners with Renault-Nissan alliance,?",[0.08099336 0.02296878 0.8960379 ],neutral,0.058024585
"FTC probing YouTube handling of children's videos - report,?",[0.03206529 0.4616309  0.50630385],neutral,-0.4295656
"YouTube weighs major changes to children's content approach - WSJ,?",[0.24627593 0.02144122 0.7322829 ],neutral,0.22483471
"Google further responds to Genius accusation,?",[0.3551787  0.15660849 0.4882128 ],neutral,0.19857022
"Google investing $1B in Bay Area housing,?",[0.12436884 0.0251012  0.8505299 ],neutral,0.09926763
"Genius accuses Google of lyric theft,?",[0.02187282 0.87705576 0.10107132],negative,-0.85518295
"Google names new chief to head Greater China,?",[0.06179177 0.02974672 0.9084615 ],neutral,0.032045048
"Protests planned for Alphabet shareholders' meeting,?",[0.02423836 0.8654244  0.11033718],negative,-0.84118605
"Google investing $600M in Oklahoma data center,?",[0.05580405 0.02404637 0.92014956],neutral,0.031757683
"Alphabet wins EU telecom ruling,?",[0.3279245  0.37995374 0.2921217 ],negative,-0.052029252
"Alphabet benefits from CrowdStrike's strong IPO,?",[0.8684931  0.01813031 0.11337661],positive,0.8503628
"Alphabet drops lobbyists in restructuring - WSJ,?",[0.01600487 0.9380881  0.04590702],negative,-0.92208326
"""DoJ antitrust chief calls out Google, Amazon"",?",[0.03309678 0.13879776 0.82810545],neutral,-0.105700985
"Needham sees 50% upside in Alphabet regulation,?",[0.5574513  0.02703749 0.41551113],positive,0.5304138
"Big Tech on trial at House hearing,?",[0.08074618 0.10703255 0.8122212 ],neutral,-0.026286371
"G20 to wrap up digital tax rules by 2020,?",[0.08242301 0.02229157 0.8952854 ],neutral,0.060131438
"Russian planning much bigger fines for tech firms - report,?",[0.04518929 0.77880657 0.17600416],negative,-0.7336173
"Buy Alphabet during 'summer blues' - Deutsche,?",[0.04225411 0.1087122  0.84903365],neutral,-0.06645809
"Google launching Stadia game platform with $9 99 premium sub tier,?",[0.37223393 0.01400224 0.6137638 ],neutral,0.3582317
"Google pays $2 6B for Looker,?",[0.05895803 0.33875385 0.6022881 ],neutral,-0.27979583
"YouTube takes tougher line on hate speech,?",[0.08855938 0.674737   0.23670362],negative,-0.5861776
"Google appeals    5B EU fine over AdSense practices - Telegraph,?",[0.02210932 0.9295024  0.04838829],negative,-0.9073931
"""Facebook, Google see little risk from probes - Citi"",?",[0.04965101 0.17842495 0.771924  ],neutral,-0.12877394
"Big Tech faces Congressional probe,?",[0.03267401 0.7267349  0.24059105],negative,-0.69406086
"""Loop Capital bullish on Netflix, Chinese retail names"",?",[0.12012492 0.19277298 0.6871021 ],neutral,-0.07264806
"FTC to lead Facebook probes; DOJ has lead on Google,?",[0.03197091 0.03830578 0.9297233 ],neutral,-0.0063348636
"Evercore trims Google on DoJ probe,?",[0.04174377 0.7853763  0.17287995],negative,-0.74363256
"DoJ's Google probe could benefit company - BofAML,?",[0.4591469  0.15740684 0.38344625],positive,0.30174005
"DOJ preparing Google antitrust probe after deal with FTC - Bloomberg,?",[0.04374484 0.46233803 0.49391717],neutral,-0.4185932
"Google Maps adds popular menu items,?",[0.04783636 0.03163224 0.92053145],neutral,0.016204115
"Google bans apps that facilitate marijuana sales,?",[0.02818639 0.8308128  0.14100085],negative,-0.80262643
"Google temps outnumber full-time workers - NYT,?",[0.07815193 0.88958627 0.03226181],negative,-0.8114343
"Google to invest   00M in Finnish data center,?",[0.11883696 0.0108063  0.87035674],neutral,0.10803066
"""Google ties Maps, Assistant, Search to quicker food ordering"",?",[0.09175604 0.01727469 0.89096934],neutral,0.074481346
"""Google Assistant, Pay coming to NYC transit"",?",[0.05738963 0.03840917 0.9042012 ],neutral,0.018980462
"Google faces European privacy investigation via Ireland,?",[0.02543232 0.8560184  0.11854926],negative,-0.8305861
"""Comcast says new device focused on health, not a smart speaker"",?",[0.09641015 0.03378769 0.8698022 ],neutral,0.06262246
"Comcast working on smart device focused on health - CNBC,?",[0.03618112 0.04911924 0.9146997 ],neutral,-0.012938116
"Google halts Huawei cut-off alongside U S  reprieve,?",[0.04796463 0.85245687 0.09957848],negative,-0.80449224
"""Alphabet teams with Pfizer, Novartis on clinical trials"",?",[0.15588859 0.01215777 0.83195364],neutral,0.14373082
"Google launches $999 AR headset,?",[0.25902548 0.04800437 0.69297016],neutral,0.21102111
"Former Apple consumer chip engineers exit Google - report,?",[0.02625613 0.81329787 0.160446  ],negative,-0.7870417
"Google suspends some business with Huawei after U S  blacklist - Reuters,?",[0.01437671 0.92742854 0.05819472],negative,-0.91305184
"Google expanding advertiser refunds - WSJ,?",[0.07514102 0.22042507 0.7044339 ],neutral,-0.14528406
"Wing drone deliveries come to Finland,?",[0.04039264 0.09189086 0.86771655],neutral,-0.051498212
"Amazon could buy Google's ad tech rival - Bloomberg,?",[0.07921087 0.01325892 0.90753025],neutral,0.06595194
"Google recalls Keys for security issue,?",[0.03855719 0.6708905  0.29055235],negative,-0.63233334
"Deutsche lifts Alphabet estimates on ad pipeline,?",[0.3078039 0.1816247 0.5105714],neutral,0.1261792
"""Google ads coming to mobile, app homepage"",?",[0.02987435 0.06559865 0.904527  ],neutral,-0.035724297
"""Google Assistant comes to Sonos One, Beam"",?",[0.06741318 0.05013785 0.8824489 ],neutral,0.01727533
"India joins EU in Android antitrust probe,?",[0.07086731 0.6970035  0.2321292 ],negative,-0.6261362
"""SAP teams with Amazon, Google on cloud project"",?",[0.32171476 0.01877009 0.65951514],neutral,0.30294466
"Google's music subscribers stall - WSJ,?",[0.0391272  0.32143274 0.63944006],neutral,-0.28230554
"Lyft to offer Waymo self-driving taxis,?",[0.139021   0.00793931 0.8530397 ],neutral,0.13108169
"Google launches $399 Pixel 3a,?",[0.08127955 0.0645944  0.8541261 ],neutral,0.016685158
"Google Nest Hub Max coming this summer,?",[0.04900887 0.02970712 0.921284  ],neutral,0.019301748
"""Google launches privacy tools, AR in search"",?",[0.05976441 0.01361209 0.9266235 ],neutral,0.046152323
"Social media ad spending slowing - IAB,?",[0.01562773 0.95688874 0.02748356],negative,-0.941261
"Google set to kickoff I/O 2019,?",[0.03370402 0.11151055 0.85478544],neutral,-0.07780653
"Google could launch privacy tools this week - WSJ,?",[0.04685228 0.0185162  0.9346316 ],neutral,0.028336072
"Google testing YouTube shopping feature - report,?",[0.03610191 0.17644647 0.7874516 ],neutral,-0.14034456
"YouTube shows off original programming under new strategy,?",[0.04726559 0.03064767 0.92208666],neutral,0.016617928
"Google reviewed 1M terrorist videos in Q1,?",[0.03884998 0.28491867 0.6762313 ],neutral,-0.24606869
"Lyft hires Google engineer as AI head,?",[0.04484864 0.15280183 0.80234957],neutral,-0.10795319
"Eric Schmidt to leave Alphabet board,?",[0.04054609 0.6498437  0.3096102 ],negative,-0.60929763
"""Alphabet beats by $1 74, misses on revenue"",?",[0.12548578 0.37549913 0.49901512],neutral,-0.25001335
"What to watch in Alphabet's Q1 print,?",[0.03050466 0.05436108 0.9151343 ],neutral,-0.023856422
"Alphabet Q1 2019 Earnings Preview,?",[0.06138517 0.26380214 0.6748126 ],neutral,-0.20241697
"SoftBank investing $125M in Alphabet's Loon for sky-based Internet,?",[0.0888922  0.01064579 0.90046203],neutral,0.07824641
"Google completes new subsea cable,?",[0.26123288 0.04053295 0.69823414],neutral,0.22069994
"Waymo advances self-driving car plans,?",[0.03808623 0.03535725 0.9265565 ],neutral,0.00272898
"Alphabet's Wing becomes first drone airline,?",[0.5611098  0.05575843 0.38313183],positive,0.50535136
"Fastly files $100M IPO,?",[0.08831163 0.05392043 0.857768  ],neutral,0.0343912
"YouTube returning to Amazon products,?",[0.05166301 0.03091232 0.9174246 ],neutral,0.020750687
"CNBC: Facebook building entry to voice assistants,?",[0.39821312 0.0197178  0.58206916],neutral,0.3784953
"Google Cloud taps SAP exec as sales head,?",[0.03695153 0.1748442  0.78820425],neutral,-0.13789268
"Google removes TikTok in India,?",[0.01894579 0.9078282  0.07322593],negative,-0.8888824
"Alphabet starts 2019 with strong U S  spending - OTR,?",[0.9311905  0.01869707 0.05011246],positive,0.9124934
"Mid-range Google Pixel 3a may be coming to T-Mobile,?",[0.06708577 0.01350616 0.919408  ],neutral,0.05357961
"Google teases Pixel 3a for May 7 ,?",[0.0635543  0.5129669  0.42347878],negative,-0.44941258
"EU looking at Google's tax deal - Bloomberg,?",[0.03204397 0.03395411 0.93400186],neutral,-0.0019101389
"Google loses CDO to startup,?",[0.0231602  0.9162937  0.06054614],negative,-0.89313346
"Dutch launch Apple antitrust probe,?",[0.03302796 0.70101154 0.26596057],negative,-0.6679836
"""Discovery and YouTube reach deal for live, on-demand programs (updated)"",?",[0.7612231  0.01227289 0.22650409],positive,0.7489502
"Accenture aims high with Google Cloud partnership,?",[0.9000298  0.01155598 0.08841425],positive,0.8884738
"YouTube to livestream NBA 2K esports matches,?",[0.03169971 0.07775245 0.8905478 ],neutral,-0.04605274
"Pluralsight gains on Google Cloud partnership,?",[0.9100582  0.05408998 0.03585187],positive,0.85596824
"Nvidia Quadro Virtual Workstation joins Google Cloud,?",[0.10466523 0.11854351 0.7767913 ],neutral,-0.013878278
"""Intel, Google partner on hybrid cloud"",?",[0.08368127 0.01359428 0.9027245 ],neutral,0.07008699
"""Elastic, MongoDB gain on Google partnership"",?",[0.44825378 0.3788993  0.1728469 ],positive,0.069354475
"McKesson forms tech pact with Google,?",[0.2065762  0.0568521  0.73657167],neutral,0.1497241
"Google shutters shambolic AI board,?",[0.01645   0.9162166 0.0673334],negative,-0.8997666
"Advertisers shifting from Google to Amazon - WSJ,?",[0.04929955 0.6502785  0.30042192],negative,-0.600979
"Apple hires Google's top AI expert,?",[0.09863175 0.06060469 0.8407635 ],neutral,0.038027063
"Google pulls plug on AI ethics board,?",[0.02396372 0.8764761  0.09956022],negative,-0.8525124
"Google sets employee benefits for contractors,?",[0.03912214 0.17437477 0.78650314],neutral,-0.13525262
"""YouTube execs ignored """"toxic"""" content concerns - Bloomberg"",?",[0.03918094 0.43324786 0.5275712 ],neutral,-0.39406693
"""Report: HUD also probing Google, Twitter over ad discrimination"",?",[0.01755119 0.91468537 0.06776339],negative,-0.8971342
"""Google, Cuba team for improved connectivity"",?",[0.644414   0.02005859 0.3355274 ],positive,0.62435544
"Trump tweets about Google CEO meeting,?",[0.04064002 0.38804623 0.57131374],neutral,-0.3474062
"Intercept: Google doing secret review of China search project,?",[0.03232183 0.25106505 0.7166132 ],neutral,-0.21874322
"Google will go light on ad changes - Stifel,?",[0.03108508 0.03953019 0.9293847 ],neutral,-0.008445108
"Google deal to improve Cuba connectivity,?",[0.8404127  0.01366393 0.14592338],positive,0.8267487
"FTC orders broadband providers to produce privacy practices,?",[0.0268196  0.10525786 0.8679225 ],neutral,-0.07843827
"Google launching Local Experiments Project - Axios,?",[0.06478592 0.01942885 0.9157852 ],neutral,0.04535707
"Final vote for EU's controversial copyright law,?",[0.1263243  0.06894871 0.804727  ],neutral,0.057375588
"Google denies YouTube ending scripted shows,?",[0.02113313 0.85548145 0.12338546],negative,-0.8343483
"Ad-tech firms drop as Google mulls Chrome ad changes,?",[0.01031792 0.9694867  0.02019534],negative,-0.9591688
"Google's Stadia doesn't have AMD CPU,?",[0.03336873 0.25448364 0.71214765],neutral,-0.2211149
"YouTube exits Hollywood as Apple goes into show business,?",[0.04447632 0.45398018 0.5015435 ],neutral,-0.40950385
"Amazon launching mobile ads challenging Google - Bloomberg,?",[0.04143213 0.5797467  0.37882113],negative,-0.5383146
"Exec: Game developers on Google game service can use rival clouds,?",[0.02687416 0.03258077 0.9405451 ],neutral,-0.0057066176
"Supreme Court threatens Google's privacy settlement,?",[0.01372551 0.94944686 0.0368277 ],negative,-0.93572134
"EU slams Google with    5B fine over Adsense,?",[0.02139207 0.94886285 0.02974509],negative,-0.9274708
"Google announces game-platform offering Stadia (updated),?",[0.05403874 0.05796803 0.8879933 ],neutral,-0.003929287
"AMD +6% on Google gaming opportunity (update),?",[0.37789544 0.14296529 0.47913924],neutral,0.23493016
"Google takes on the video game industry,?",[0.05181896 0.04990144 0.89827955],neutral,0.0019175187
"Google tries new rival boost in EU,?",[0.56836253 0.11251789 0.31911963],positive,0.45584464
"Google taps new Asia-Pacific head,?",[0.07140236 0.18563528 0.74296236],neutral,-0.11423293
"Another EU fine hitting Google next week ,?",[0.03779719 0.83012474 0.13207805],negative,-0.7923275
"U S  top general: Google benefits China military,?",[0.06020505 0.3327101  0.6070849 ],neutral,-0.27250504
"Microsoft brings PC games to Xbox,?",[0.06062099 0.01371165 0.9256674 ],neutral,0.04690934
"""AT&amp;T confirms DirecTV Now changes; Viacom, Discovery, AMC tumble"",?",[0.03725376 0.06096233 0.9017838 ],neutral,-0.023708567
"Google team shift raises hardware questions - report,?",[0.06409044 0.19626333 0.7396462 ],neutral,-0.13217288
"""News Corp : Pushing for Google breakup, eyeing Mergermarket buy"",?",[0.16033846 0.01457559 0.825086  ],neutral,0.14576288
"Waymo seeks outside investors - The Information,?",[0.02338212 0.02813246 0.94848543],neutral,-0.0047503337
"""Intel, Google lawyers head to Senate"",?",[0.05571559 0.05487183 0.8894126 ],neutral,0.0008437559
"""Warren proposes tech giant breakups, oversight"",?",[0.0385914  0.23058644 0.7308222 ],neutral,-0.19199504
"Variety: Music streamers (without Apple) appeal songwriter royalty hike,?",[0.08092832 0.44281593 0.4762558 ],neutral,-0.3618876
"DOJ holding tech forum to combat scams,?",[0.10037463 0.03362377 0.86600167],neutral,0.06675087
"Waymo selling LIDAR sensor to partners,?",[0.04573604 0.11598295 0.83828104],neutral,-0.070246905
"Needham starts Alphabet at Buy,?",[0.1059714  0.27443975 0.6195888 ],neutral,-0.16846836
"Google bans political ads before Canada election,?",[0.02571284 0.8387517  0.1355355 ],negative,-0.8130388
"Splunk drops as Alphabet launches cybersecurity product,?",[0.01976882 0.9275398  0.05269137],negative,-0.907771
"Google still working on China search product ,?",[0.07770698 0.01649556 0.9057974 ],neutral,0.06121142
"Nikkei: JD com to sell goods in U S  via Google Express,?",[0.04312798 0.05884922 0.89802283],neutral,-0.01572124
"Google pushes against EU's Copyright Directive,?",[0.05219986 0.85757786 0.09022222],negative,-0.805378
"""Hulu live TV hitting 2M-customer mark, moving into second place"",?",[0.9057349  0.03007231 0.06419282],positive,0.87566257
"YouTube pulls comments from minor videos,?",[0.02495924 0.7314115  0.24362926],negative,-0.70645225
"Congress wants Google answers on Nest microphone,?",[0.03128016 0.04602096 0.92269886],neutral,-0.014740799
"Google's revenue grew 60% in Greater China - The Information,?",[0.9459661  0.01183892 0.04219489],positive,0.9341272
"Apple Music coming soon to Google Home,?",[0.0369192  0.06909096 0.89398986],neutral,-0.032171767
"Google launches diabetic eye screening in India,?",[0.17340596 0.0325544  0.79403967],neutral,0.14085156
"""Google, Samsung team with Sprint for 5G"",?",[0.140713   0.02260664 0.83668035],neutral,0.118106365
"Google unveiling console next month ,?",[0.04033481 0.08924275 0.8704224 ],neutral,-0.04890794
"More pull YouTube ads over pedophilia content,?",[0.04097557 0.6572082  0.30181625],negative,-0.61623263
"Google ends mandatory arbitration,?",[0.04454879 0.6656406  0.28981054],negative,-0.6210918
"YouTube ads pulled over exploitation fears,?",[0.01389439 0.9437836  0.04232207],negative,-0.9298892
"Axios: Google shakes up global policy approach,?",[0.03130324 0.86562353 0.10307327],negative,-0.8343203
"Amazon's ad business will take from Google - report,?",[0.05241874 0.00680922 0.940772  ],neutral,0.04560952
"""Google didn't disclose Nest microphones, blames &quot;error&quot;"",?",[0.03087737 0.721858   0.24726464],negative,-0.6909807
"Google launches hybrid Cloud beta,?",[0.11105806 0.01512494 0.87381697],neutral,0.09593312
"Hedge funds loaded up on tech shares,?",[0.05701645 0.4755298  0.4674538 ],negative,-0.41851333
"Apple's Q4 HomePod shipments grew 45%,?",[0.944066   0.021308   0.03462591],positive,0.922758
"Google acquires Alooma for cloud migration,?",[0.26774475 0.02438168 0.7078735 ],neutral,0.24336307
"Google announces gaming keynote next month,?",[0.03840159 0.04987729 0.9117211 ],neutral,-0.011475701
"New Zealand next to plan digital tax,?",[0.09504814 0.0325538  0.8723981 ],neutral,0.06249435
"Alphabet wants cut of Toronto smart city,?",[0.11155401 0.22356166 0.6648844 ],neutral,-0.11200765
"Google fights satellite operators on 5G spectrum - The Information,?",[0.02424322 0.02797261 0.9477841 ],neutral,-0.0037293937
"Alphabet replaces Amazon as Citi top pick,?",[0.20991577 0.3226141  0.4674701 ],neutral,-0.11269833
"Copyright overhaul deal clinched in Europe,?",[0.45101148 0.193875   0.35511357],positive,0.25713646
"Apple increased autonomous testing in 2018 (update),?",[0.45740113 0.01392543 0.5286734 ],neutral,0.4434757
"Google plans lower-priced smartphone - report,?",[0.08586929 0.14881602 0.7653147 ],neutral,-0.06294673
"Japan eyes tighter regulations for Big Tech,?",[0.22291858 0.3157158  0.46136564],neutral,-0.092797205
"California governor proposes data dividend,?",[0.15051016 0.16333818 0.6861517 ],neutral,-0.012828022
"""Google Cloud getting aggressive, warns boss"",?",[0.06504723 0.7019955  0.23295732],negative,-0.6369482
"Shell invests in Alphabet's wind power venture,?",[0.04007911 0.01485172 0.9450692 ],neutral,0.025227387
"India antitrust watchdog investigates Google,?",[0.02572008 0.70207614 0.27220374],negative,-0.6763561
"Calls for regulating online news content,?",[0.0750461  0.03142056 0.89353335],neutral,0.043625537
"Amazon com acquiring home Wi-Fi company eero,?",[0.04328098 0.08585671 0.8708623 ],neutral,-0.042575724
"Google hires chip engineers in India,?",[0.05863946 0.137422   0.8039385 ],neutral,-0.078782536
"Alphabet fund hires biotech vet,?",[0.07201996 0.05784519 0.87013483],neutral,0.014174771
"Google Pixel Watch on the way ,?",[0.05842397 0.1909033  0.7506727 ],neutral,-0.13247934
"Google Fiber leaving Louisville,?",[0.03929117 0.24632652 0.7143823 ],neutral,-0.20703535
"Alphabet's Verily backing opioid rehab campus,?",[0.12817991 0.03571199 0.83610815],neutral,0.09246792
"Waymo nearing deal with Renault-Nissan group - Bloomberg,?",[0.10681694 0.1617452  0.73143786],neutral,-0.054928266
"Apple holds 6% of U S  smart speakers - report,?",[0.04232796 0.02979157 0.92788047],neutral,0.012536388
"""Alphabet beats by $1 91, beats on revenue"",?",[0.15635256 0.07347283 0.7701746 ],neutral,0.08287974
"Futures start week on flat note,?",[0.06169176 0.76057386 0.17773438],negative,-0.6988821
"Verily working on health-tracking shoes,?",[0.03442489 0.08079096 0.8847841 ],neutral,-0.046366066
"Alphabet's Verily creates fall detection shoes,?",[0.08840096 0.20652376 0.7050753 ],neutral,-0.1181228
"Report: Facebook discontinuing iOS mobile research program,?",[0.04427946 0.23082213 0.72489834],neutral,-0.18654267
"Discovery CTO departs to lead new team at Google Cloud,?",[0.05253608 0.21907191 0.728392  ],neutral,-0.16653582
"Google now seeing internal disruption from Apple certificate issue,?",[0.01472786 0.96083564 0.02443657],negative,-0.9461078
"TechCrunch: Google app may violate Apple policy like Facebook's does (updated),?",[0.01955188 0.92737186 0.05307622],negative,-0.90782
"Waymo met with over 12 carmakers in 2016,?",[0.10714734 0.01275859 0.8800941 ],neutral,0.094388746
"DOJ's Delrahim: Watching Facebook integration 'with interest',?",[0.06317787 0.01041942 0.9264027 ],neutral,0.052758448
"Analyst: Google an unlikely taker for Zayo Group,?",[0.06856556 0.44019002 0.49124444],neutral,-0.37162447
"""Zayo jumps 8 6% on chatter of Alphabet, CenturyLink interest"",?",[0.90175223 0.05087408 0.04737371],positive,0.8508781
"NYT: Zuckerberg pushing to integrate Facebook's messaging services,?",[0.69248205 0.01019038 0.29732752],positive,0.6822917
"""Oracle: Google """"fabricated concern"""" in court petition"",?",[0.03398956 0.37873596 0.58727443],neutral,-0.3447464
"Google turns to Supreme Court in Oracle case,?",[0.07052984 0.5619709  0.36749926],negative,-0.49144104
"FT: Microsoft Bing blocked by China,?",[0.01493885 0.92390525 0.06115596],negative,-0.9089664
"Google will appeal French privacy fine,?",[0.04277323 0.8438951  0.11333167],negative,-0.80112183
"YouTube TV expands virtually nationwide,?",[0.86617446 0.01459732 0.11922818],positive,0.85157716
"""Amid rulemaking heat, big tech firms spend record amounts on lobbying"",?",[0.12167483 0.0483816  0.82994354],neutral,0.07329323
"Google retiring G Suite Hangouts in October,?",[0.03690788 0.19045182 0.7726403 ],neutral,-0.15354393
"Waymo building new Michigan facility,?",[0.0477742  0.09972028 0.8525055 ],neutral,-0.051946074
"Alphabet CFO: AI requiring less data,?",[0.04150275 0.58387494 0.37462234],negative,-0.54237217
"Google fined   0M by French regulator in new European privacy rule,?",[0.02949089 0.9369865  0.03352256],negative,-0.9074956
"Digital giants in crosshairs of EU tax,?",[0.05681668 0.11805996 0.8251233 ],neutral,-0.061243273
"FT: Spotify plans in-car voice-controlled music player,?",[0.03771461 0.03598944 0.92629594],neutral,0.0017251745
"Lyft gains another Google engineer,?",[0.21825875 0.2874308  0.4943104 ],neutral,-0.06917204
"AT&amp;T ads return to YouTube,?",[0.03371108 0.10489345 0.86139554],neutral,-0.07118237
"Fossil sells smartwatch tech to Google,?",[0.02814445 0.03971361 0.9321419 ],neutral,-0.011569165
"""YouTube bans """"Bird Box"""" challenge"",?",[0.03835793 0.25132856 0.7103135 ],neutral,-0.21297063
"Google owes taxes; Loon creates board,?",[0.03361386 0.24282268 0.72356343],neutral,-0.20920882
"Google eyes $600M Minnesota data center powered by Xcel Energy wind farms,?",[0.05462579 0.01303184 0.9323424 ],neutral,0.04159395
"Alphabet board sued over misconduct coverup,?",[0.01297871 0.9506734  0.03634788],negative,-0.93769467
"Google shareholders sue over exec payouts,?",[0.01125465 0.9565865  0.03215888],negative,-0.9453318
"Amazon comes for Facebook's ad money - Cowen,?",[0.03084499 0.09121463 0.87794036],neutral,-0.06036964
"Report: Amazon developing game-streaming service,?",[0.02825793 0.03959025 0.93215185],neutral,-0.011332318
"EU court adviser sides with Google,?",[0.02737721 0.81839734 0.15422536],negative,-0.79102015
"EU deciding on Google privacy scope,?",[0.21168323 0.03807077 0.750246  ],neutral,0.17361246
"Google roundup: Assistant's busy CES19,?",[0.04323386 0.43977252 0.5169936 ],neutral,-0.39653865
"""Alphabet roundup: Assistant hits 1B, Pivotal upgrade"",?",[0.22095416 0.04097629 0.7380696 ],neutral,0.17997788
"Verily announces new funding round,?",[0.46826303 0.05204759 0.47968948],neutral,0.41621545
"Alphabet's Verily announces $1B round,?",[0.2301295  0.13458125 0.63528925],neutral,0.09554824
"Google shifted $23B to Bermuda,?",[0.1304024  0.42340818 0.44618934],neutral,-0.29300576
