sentence,logit,prediction,sentiment_score
"Merck's doravirine shows treatment effect in late-stage HIV study,?",[0.15961869 0.03221042 0.80817086],neutral,0.12740827
"BeiGene commences late-stage study of PARP inhibitor pamiparib in gastric cancer,?",[0.08779424 0.02416558 0.8880402 ],neutral,0.063628666
"Merck says its prices fell in 2017,?",[0.01322692 0.9637818  0.02299136],negative,-0.95055485
"Big Pharma in the red on ramped up pressure on drug prices,?",[0.23705223 0.58779377 0.17515403],negative,-0.35074154
"Roche's Tecentriq shows treatment benefit in late-stage lung cancer study,?",[0.39529762 0.02128943 0.58341295],neutral,0.37400818
"FDA committed to easing approval path for biosimilars,?",[0.7956273  0.01603281 0.18833989],positive,0.7795945
"FDA OKs J&amp;J's single tablet darunavir-based regimen for HIV-1,?",[0.05793595 0.0509568  0.8911072 ],neutral,0.006979145
"CVS responds to Trump Administration's request for info on now to lower drug prices,?",[0.44169956 0.06458196 0.4937185 ],neutral,0.3771176
"Drug prices still marching upward - Bloomberg,?",[0.26511264 0.17230695 0.5625804 ],neutral,0.09280568
"Big Pharma in the red after Pfizer backs away from price hikes,?",[0.25236553 0.6264341  0.1212004 ],negative,-0.37406856
"""FDA accepts Merck's Keytruda application for advanced liver cancer, action date November 9"",?",[0.3356129  0.01738697 0.64700013],neutral,0.31822592
"""Pricing transparency law in California having effect, drug makers nix planned increases"",?",[0.3463707  0.04767595 0.60595334],neutral,0.29869473
"Vaccinex files for $46M initial public offering,?",[0.02942645 0.01280753 0.957766  ],neutral,0.01661892
"Biotechs give up gains after Trump tweet on prices,?",[0.02842117 0.9060743  0.06550448],negative,-0.8776531
"BELLUS Health launches early-stage of lead drug BLU-5937 for chronic cough; shares up 4%,?",[0.90692353 0.02406332 0.06901322],positive,0.8828602
"Big Pharma in the green on Biogen's bullish news,?",[0.23213767 0.10034645 0.6675159 ],neutral,0.1317912
"Alzheimer's players in the green on Biogen news,?",[0.06353623 0.10879105 0.82767266],neutral,-0.04525482
"Insurers making headway on corralling drug costs with copay accumulators,?",[0.4249033  0.13278973 0.44230697],neutral,0.29211357
"Pfizer boosts prices of certain drugs by almost 10%,?",[0.9224367  0.01521448 0.06234882],positive,0.9072222
"""FDA grants accelerated review for Merck's Keytruda for first-line lung cancer, action date October 30"",?",[0.50797296 0.01366839 0.47835866],positive,0.49430457
"AstraZeneca's Lynparza OK'd in Japan for type of breast cancer,?",[0.05493788 0.6645148  0.28054732],negative,-0.6095769
"AstraZeneca +1 3% on Lynparza success,?",[0.07061559 0.71150285 0.21788153],negative,-0.64088726
"Merck gets Feb  16 PDUFA date for Keytruda in melanoma,?",[0.15903744 0.0692523  0.7717103 ],neutral,0.089785144
"FDA OKs Merck's Keytruda for type of non-Hodgkin lymphoma,?",[0.0775332  0.27739665 0.64507014],neutral,-0.19986345
"FDA grants accelerated review for Merck's Gardasil application for expanded age indication; shares up 1% premarket,?",[0.92340225 0.04326607 0.03333164],positive,0.8801362
"FDA OKs Merck's Keytruda for advanced cervical cancer,?",[0.15988187 0.04920079 0.7909173 ],neutral,0.11068109
"EC OKs AstraZeneca's Tagrisso for first-line lung cancer,?",[0.06547913 0.29095277 0.6435681 ],neutral,-0.22547364
"PBMs one-up drug makers on drug copay assistance schemes,?",[0.04718095 0.42635828 0.52646077],neutral,-0.37917733
"Idera Pharma down 11% despite encouraging tilsotolimod data in melanoma,?",[0.0124124  0.97543323 0.01215439],negative,-0.9630208
"Merck up 2% premarket on positive Keytruda data; Bristol-Myers down 2%,?",[0.07144305 0.904947   0.02361001],negative,-0.83350396
"""Preliminary data on Jounce Therapeutics' lead candidate JTX-2011 fails to excite investors, shares down 19% premarket"",?",[0.01100321 0.97465265 0.01434418],negative,-0.96364945
"ASCO wary of Trump plan to lower drug prices,?",[0.05384834 0.80205715 0.14409445],negative,-0.7482088
"Neon Therapeutics readies IPO,?",[0.03946332 0.09308989 0.86744684],neutral,-0.053626567
"FDA issues draft guidance aimed at easing regulatory path for generic drugs,?",[0.6821893  0.01615897 0.30165178],positive,0.6660303
"Merck teams up with Premier to reduce recurrence of C  diff infection,?",[0.90865654 0.02605466 0.06528889],positive,0.88260186
"InsightShares Patriotic Employers ETF (HONR) April Summary,?",[0.05352293 0.7402233  0.2062537 ],negative,-0.68670034
"Xeris Pharmaceuticals on deck for IPO,?",[0.03888106 0.06714192 0.893977  ],neutral,-0.028260864
"Eisai and Merck provide update on sNDA for Lenvatinib in HCC,?",[0.03093063 0.03015528 0.9389141 ],neutral,0.00077535585
"Foundation Medicine teams up with Merck to develop companion diagnostic tests for Keytruda,?",[0.76677454 0.01151813 0.22170727],positive,0.7552564
"Merck's Keytruda increased survival in first-line lung cancer study,?",[0.8207637  0.06744108 0.11179518],positive,0.7533226
"Merck declares $0 48 dividend,?",[0.06864768 0.68358976 0.24776256],negative,-0.6149421
"Two new Ebola deaths in Congo,?",[0.02095764 0.90797025 0.07107211],negative,-0.8870126
"Congo begins Ebola vaccinations,?",[0.05249648 0.19870687 0.74879664],neutral,-0.14621039
"Merck recovers from FDA alert-stoked selloff,?",[0.6137405  0.32451257 0.06174692],positive,0.28922793
"Investors bullish on biotechs after Trump drug pricing speech,?",[0.5382825  0.19343632 0.2682812 ],positive,0.3448462
"Congo's Ebola outbreak in 'new phase',?",[0.08435297 0.6013724  0.31427467],negative,-0.51701945
"""Point72 adds heavy in WYNN, AVGO; trims CMCSA, APC, MU"",?",[0.45933595 0.06223107 0.47843295],neutral,0.3971049
"Oryzon Genomics commences mid-stage study of Alzheimer's candidate,?",[0.08320498 0.01122021 0.90557486],neutral,0.07198476
"New Ebola outbreak hits Congo,?",[0.02473808 0.898128   0.07713391],negative,-0.8733899
"Trump speech on drug prices light on specifics,?",[0.03127027 0.05446739 0.9142624 ],neutral,-0.023197122
"Trump plan on drug prices to be announced this afternoon,?",[0.05478737 0.04423248 0.9009801 ],neutral,0.010554884
"OncoSec teams up with Merck in mid-stage study of ImmuoPulse + Keytruda in TNBC,?",[0.36816305 0.0167493  0.6150877 ],neutral,0.35141376
"Expanded use of Lynparza approved in Europe,?",[0.6747038  0.01184762 0.31344864],positive,0.66285616
"Merck's Keytruda meets response endpoint in late-stage study in first-line lung cancer; shares ahead 2% premarket,?",[0.5734248  0.08052849 0.3460467 ],positive,0.49289632
"Developers backing away from IDO inhibitors after Incyte's epacadostat flop,?",[0.02182306 0.9326572  0.04551975],negative,-0.91083413
"Merck Q1 revenues up 6%; non-GAAP EPS up 19%; updates guidance,?",[0.94687074 0.02250096 0.03062823],positive,0.9243698
"""Merck beats by $0 05, misses on revenue"",?",[0.26776677 0.33543375 0.39679942],neutral,-0.06766698
"FDA grants priority review for Merck's Keytruda in first-line lung cancer,?",[0.55703074 0.02635699 0.4166123 ],positive,0.53067374
"Early-stage study of Keytruda/radiotherapy combo in bladder cancer suspended,?",[0.04432632 0.09348629 0.86218745],neutral,-0.049159966
"EMA accepts Merck's marketing application for Keytruda for first-line lung cancer,?",[0.7843927  0.03182478 0.18378247],positive,0.75256795
"Novartis Q1 results weigh on pharma stocks,?",[0.01554088 0.94738454 0.0370745 ],negative,-0.93184364
"Dynavax Tech's lead candidate combined with Keytruda shows positive action in early-stage studies,?",[0.86548066 0.01376209 0.12075727],positive,0.85171854
"Bristol-Myers' Opdivo/Yervoy combo beats chemo in first-line lung cancer; shares down 5% on Merck Keytruda data,?",[0.0098791  0.9775687  0.01255221],negative,-0.9676896
"Merck's Keytruda shows treatment benefit in late-stage study in advanced melanoma; shares up 1% premarket,?",[0.9272346  0.020416   0.05234933],positive,0.90681857
"Glaxo shingles vaccine capturing bulk of U S  market - Reuters,?",[0.04637214 0.27757657 0.6760513 ],neutral,-0.23120442
"Merck's Keytruda successful in late-stage study in first-line lung cancer; shares up 3% premarket,?",[0.9413725  0.01869224 0.03993534],positive,0.92268026
"Incyte epacadostat flop weighing on certain biotechs premarket,?",[0.04051606 0.58199894 0.37748498],negative,-0.54148287
"Incyte's epacadostat flunks late-stage melanoma study,?",[0.05058068 0.51549506 0.4339243 ],negative,-0.46491438
"Bullish prospects for Keytruda behind Barclays upgrade of Merck,?",[0.5608068  0.09572635 0.34346682],positive,0.46508047
"Oryzon Genomics on go with mid-stage study of Alzheimer's candidate ORY-2001,?",[0.0640059  0.00951439 0.92647976],neutral,0.054491505
"CMS finalizes policies to reduce drug costs for Medicare beneficiaries,?",[0.7569309  0.01674786 0.22632124],positive,0.740183
"The EMA accepts regulatory submission for LYNPARZA in BRCA-mutated HER2-negative metastatic breast cancer,?",[0.41076952 0.02556695 0.5636635 ],neutral,0.38520256
"Myriad Genetics BRACAnalysis test OK'd in Japan as companion diagnostic with Lynparza,?",[0.10955816 0.01760935 0.8728325 ],neutral,0.09194881
"FDA working on policies to boost biosimilars,?",[0.4943293  0.01968305 0.4859877 ],positive,0.47464624
"Big Pharma in the green as bargain hunters move in,?",[0.1265252  0.04170369 0.83177114],neutral,0.0848215
"TESARO's Zejula + Merck's Keytruda shows positive effect in platinum-resistant ovarian cancer; shares up 2% after hours,?",[0.94651    0.02463655 0.02885334],positive,0.92187345
"Eisai's Lenvima OK'd in Japan for liver cancer,?",[0.05100567 0.3440869  0.6049074 ],neutral,-0.29308122
"FDA OKs Sun Pharma's Ilumya for plaque psoriasis,?",[0.13233265 0.46234524 0.4053221 ],negative,-0.3300126
"FDA grants accelerated review for Merck's Keytruda in cervical cancer,?",[0.68786925 0.02472431 0.28740644],positive,0.66314495
"Merck teams up with Eisai to commercialize cancer med Lenvima in deal valued as high as $5 76B,?",[0.8790901 0.0092604 0.1116495],positive,0.86982965
"FDA OKs TaiMed's HIV med ibalizumab,?",[0.06493232 0.1699642  0.7651035 ],neutral,-0.10503188
"Aduro earns $3M milestone from Merck on initiation of study of anti-CD27 antibody,?",[0.8918056  0.03057452 0.07761987],positive,0.8612311
"Key events next week - healthcare,?",[0.03136595 0.05637266 0.91226137],neutral,-0.025006715
"European advisory group backs the use of Merck's Isentress for newborns,?",[0.38396138 0.0537093  0.5623293 ],neutral,0.33025208
"European advisory group backs expanded use for AstraZeneca's Lynparza,?",[0.8583709  0.01517154 0.12645756],positive,0.8431994
"Merck takes out Aussie biotech Viralytics for $394M,?",[0.12598175 0.13280845 0.7412098 ],neutral,-0.006826699
"Merck to buy Viralytics for $394M,?",[0.05901979 0.01029869 0.93068147],neutral,0.048721105
"Gilead wins big reversal of patent verdict,?",[0.8030555  0.11023241 0.08671207],positive,0.6928231
"FDA issues draft industry guidance for early-stage Alzheimer's disease,?",[0.07602201 0.01022304 0.9137549 ],neutral,0.06579897
"AstraZeneca's selumetinib an Orphan Drug in U S  for NF1,?",[0.04541639 0.6432084  0.31137526],negative,-0.59779197
"Merck bails on Alzheimer's candidate verubecestat,?",[0.09883048 0.34487024 0.5562993 ],neutral,-0.24603976
"Merck slips 1% premarket on positive BMY data in first-line NSCLC,?",[0.01995822 0.96210116 0.01794057],negative,-0.94214296
"Merck Q4 revenues up 3%; non-GAAP EPS up 10; updates guidance,?",[0.9480483  0.02578301 0.02616868],positive,0.9222653
"""Merck beats by $0 04, misses on revenue"",?",[0.26643464 0.3240798  0.40948555],neutral,-0.057645172
"Updated data on Affimed's AFM13 shows 89% response rate in HL patients; shares up 28%,?",[0.85813546 0.04022819 0.10163639],positive,0.8179073
"Big biopharma firms poised to end session in the red after Trump comments on high prices,?",[0.08415074 0.732258   0.1835912 ],negative,-0.6481073
"Height weighs in on Amazon/Berkshire/JPMorgan healthcare venture,?",[0.08256514 0.2274933  0.6899415 ],neutral,-0.14492816
"Imprimis Pharma supplying two glaucoma drugs on FDA shortage list; shares ahead 51% premarket,?",[0.21053961 0.07313807 0.7163223 ],neutral,0.13740154
"Big biopharma in the green after AbbVie's Q4 beat,?",[0.31303436 0.2701127  0.416853  ],neutral,0.042921662
"Key events next week - healthcare,?",[0.03136595 0.05637266 0.91226137],neutral,-0.025006715
"""European advisory group backs seven medicines for approval, rejects Repros' enclomiphene"",?",[0.06510641 0.7850403  0.1498532 ],negative,-0.7199339
"Profit-taking weighs on biotechs and biopharmas,?",[0.03711341 0.8341043  0.12878221],negative,-0.7969909
"Merck declares $0 48 dividend,?",[0.0686477  0.68358976 0.24776256],negative,-0.6149421
"Merck's Keytruda shows treatment effect in mid-stage liver cancer study,?",[0.09922826 0.01622483 0.88454694],neutral,0.08300343
"AstraZeneca's Lynparza OK'd in Japan for ovarian cancer; shares up 1% premarket,?",[0.9135296  0.04893785 0.03753253],positive,0.8645917
"Big Biopharma in the red in early trade,?",[0.09136625 0.2954806  0.6131531 ],neutral,-0.20411435
"""Merck's gain is Bristol-Myers' pain, shares down 5% on Keytruda success in first-line lung cancer"",?",[0.01136582 0.97232616 0.01630805],negative,-0.9609603
"FDA launches new program to boost transparency of clinical data used to support approvals,?",[0.8644118  0.01315174 0.12243646],positive,0.85126
"Dosing underway in early-stage study of Leap's TRX518 in advanced solid tumors; shares ahead 5% premarket,?",[0.5231433  0.05589592 0.42096072],positive,0.46724737
"Merck's Keytruda successful in first-line lung cancer study; shares up 1% premarket,?",[0.9390112  0.02097074 0.04001804],positive,0.91804045
"Keytruda/Lenvima combo a Breakthrough Therapy for kidney cancer,?",[0.23270938 0.0119342  0.75535643],neutral,0.22077517
"Start of JPM18 fails to buoy healthcare stocks,?",[0.05678624 0.9068033  0.03641047],negative,-0.8500171
"Merck's Keytruda extends recurrence-free survival in high-risk melanoma in late-stage study,?",[0.8748982  0.05137156 0.07373033],positive,0.8235266
"FDA accepts Merck's NDAs for doravirine for HIV-1 infection,?",[0.7013012  0.05708365 0.24161509],positive,0.64421755
"Goldman bullish on biopharma in 2018,?",[0.05836136 0.72708946 0.21454915],negative,-0.6687281
"FDA advancing plan to streamline generic drug reviews,?",[0.47686931 0.0168237  0.506307  ],neutral,0.4600456
"U S  drug approvals highest in 21 years,?",[0.41051763 0.13345073 0.45603165],neutral,0.2770669
"Merck's Keytruda OK'd in Japan for treatment-resistant bladder cancer,?",[0.08355723 0.0703894  0.84605336],neutral,0.013167836
"2017 leaders and laggards,?",[0.04283315 0.6027263  0.3544406 ],negative,-0.55989313
"""Boeing, Caterpillar top Dow 2017 standings; GE lags far behind"",?",[0.20404077 0.4746399  0.3213193 ],negative,-0.27059913
"FDA OKs Merck's Steglatro for type 2 diabetics,?",[0.1388745  0.13399994 0.7271256 ],neutral,0.0048745573
"FDA OKs Merck's ertugliflozin/sitagliptin for T2D,?",[0.10006868 0.5070282  0.3929031 ],negative,-0.40695953
"FDA accepts Samsung Bioepis' marketing application for Herceptin biosimilar,?",[0.3173639  0.04823356 0.6344025 ],neutral,0.26913032
"Merck's Keytruda flunks late-stage study in second-line gastric cancer,?",[0.05536693 0.33211672 0.61251634],neutral,-0.2767498
"FDA accepts Merck's marketing application for Keytruda for type of lymphoma; shares up 2%,?",[0.9097773  0.03996321 0.05025944],positive,0.8698141
"Halaven/Keytruda combo shows 26% response rate in TNBC study,?",[0.57263505 0.07045535 0.3569096 ],positive,0.5021797
"Merck weak ahead of Roche data release from late-stage study of Tecentriq in lung cancer; shares down 3%,?",[0.00928538 0.97527516 0.01543948],negative,-0.96598977
"Merck announces increased quarterly dividend and $10B share repurchase authorization,?",[0.8905868  0.01980389 0.0896093 ],positive,0.8707829
"Premarket analyst action - healthcare,?",[0.03490145 0.0790403  0.8860583 ],neutral,-0.044138853
"Report: UPS license lets it get into pharma supply chain,?",[0.05266168 0.01672089 0.93061745],neutral,0.035940792
"""Merck under pressure premarket on positive data Tecentriq data in lung cancer, shares down 2% premarket"",?",[0.01087264 0.97584915 0.01327815],negative,-0.9649765
"Agenus receives $4M from Merck for advancement of antibody,?",[0.39550087 0.01432501 0.59017414],neutral,0.38117585
"""Syndax Pharma reports study results that support treatment benefit of entinostat, investors unmoved after Nektar data, shares down 11%"",?",[0.01181845 0.9749408  0.01324066],negative,-0.9631223
"Galectin's GR-MD-02 + Merck's Keytruda shows positive effect in melanoma patients in early-stage study; shares up 7%,?",[0.94610023 0.02044585 0.03345399],positive,0.9256544
"FDA OKs Heron's Cinvanti for chemo-induced nausea and vomiting,?",[0.07534976 0.58608407 0.33856618],negative,-0.5107343
"FDA OKs Merck's Prevymis for preventing CMV infection in HSCT patients,?",[0.49651575 0.05468917 0.448795  ],positive,0.44182658
"Immunovaccine on go with mid-stage study of triplet therapy in DLBCL; shares up 2%,?",[0.7753431  0.01933512 0.20532177],positive,0.75600797
"Seattle Genetics and Astellas launch early-stage study of enfortumab vedotin in urothelial cancer,?",[0.11231703 0.01515844 0.87252456],neutral,0.09715858
"OncoSec's ImmunoPulse shows durable treatment effect in mid-stage melanoma study; shares ahead 81% premarket,?",[0.7139356  0.04959291 0.23647152],positive,0.6643427
"Mallinckrodt's rough treatment after Q3 revenue miss reflects the space - WSJ,?",[0.02315108 0.93342644 0.0434225 ],negative,-0.91027534
"CMS issues final list of therapies facing expiration of pass-through status for 2018,?",[0.02939827 0.02546594 0.9451357 ],neutral,0.003932325
"Premarket analyst action - healthcare,?",[0.03490145 0.0790403  0.8860583 ],neutral,-0.044138853
"Premarket analyst action - healthcare,?",[0.03490145 0.0790403  0.8860583 ],neutral,-0.044138853
"Merck down 5% premarket on withdrawal of European marketing application for Keytruda in NSCLC,?",[0.01105553 0.9716356  0.01730882],negative,-0.96058005
"Merck withdraws European marketing application for Keytruda in first-line NSCLC,?",[0.04888209 0.827777   0.12334085],negative,-0.77889496
"Merck logs ugliest day in over six years after Q3 revenue miss; shares down 6%,?",[0.00941416 0.9766226  0.01396319],negative,-0.96720845
"Merck Q3 revenues off 2%; non-GAAP EPS up 4%; updates guidance,?",[0.20144361 0.7736981  0.02485828],negative,-0.5722545
"""Merck beats by $0 08, misses on revenue"",?",[0.18902987 0.5069895  0.30398065],negative,-0.3179596
"Pfizer to launch consumer health unit sale next month - Reuters,?",[0.08412456 0.00818781 0.90768766],neutral,0.07593674
"""Big pharma/biotech players under pressure, Valeant only bright spot"",?",[0.2906038  0.08051717 0.6288791 ],neutral,0.21008661
"""Merck to lay off 1,800 sales reps"",?",[0.01357219 0.9619295  0.02449827],negative,-0.9483573
"Merck's Keytruda doubles survival over chemo in lung cancer study,?",[0.12975855 0.0642585  0.805983  ],neutral,0.06550005
"""President Trump at it again with comments on """"out of control"""" drug prices"",?",[0.04916247 0.24603671 0.7048008 ],neutral,-0.19687423
"Glaxo shingles vaccine OK'd in Canada,?",[0.04645706 0.62994355 0.32359934],negative,-0.5834865
"""Merck bails on cholesterol med anacetrapib, no regulatory applications planned; shares down 1% after hours"",?",[0.01081515 0.97140944 0.01777551],negative,-0.9605943
"Hurricane-related damage could cause shortages of 40 drugs - FDA,?",[0.01787209 0.9311383  0.05098965],negative,-0.9132662
"KalVista Pharma inks deal with Merck for DME candidate KVD001; shares up 108% premarket,?",[0.8840581  0.02950968 0.08643218],positive,0.85454845
"California enacts law aimed at corralling high drug prices,?",[0.35850686 0.0343475  0.60714567],neutral,0.32415935
"China to accept out-of-country trial data to speed up drug approvals,?",[0.7713931  0.04502703 0.18357979],positive,0.7263661
"Roche bladder cancer drug struggles as medics focus on survival,?",[0.06001117 0.62328416 0.31670463],negative,-0.563273
"U S  Orphan Drug tally,?",[0.04541868 0.46721753 0.48736385],neutral,-0.42179886
"SELLAS Life Sciences to collaborate with Merck on clinical trial assessing combo treatment for range of cancers; merger partner Galena up 6%,?",[0.92819834 0.02848461 0.04331705],positive,0.89971375
"""Med stocks up early, biotechs lead"",?",[0.43226027 0.23300108 0.33473864],positive,0.19925919
"Merck bails on future HCV drugs; shares down 1%,?",[0.0096787  0.97428054 0.01604075],negative,-0.9646018
"FDA launches new tool aimed at easier access to adverse event data,?",[0.78152174 0.01516051 0.20331776],positive,0.76636124
"FDA OKs Merck's Keytruda for gastric cancer,?",[0.16623758 0.06204255 0.7717199 ],neutral,0.10419503
"FDA's Woodcock says clinical trials system &quot;broken&quot;,?",[0.05205838 0.39273855 0.5552031 ],neutral,-0.34068018
"Merck's Keytruda shows treatment effect in mid-stage gastric cancer study,?",[0.11030302 0.01593033 0.87376666],neutral,0.09437269
"FDA halts patient recruitment in three Opdivo combo studies in MM after safety signal observed related to Keytruda combo,?",[0.01319816 0.961142   0.02565984],negative,-0.94794387
"Merck to acquire cancer immunotherapy innovator Rigontec for up to   64M,?",[0.17982182 0.00770925 0.81246895],neutral,0.17211257
"Merck's Keytruda OK'd in Europe for certain bladder cancer patients,?",[0.07588807 0.02237672 0.9017352 ],neutral,0.05351136
