sentence,logit,prediction,sentiment_score
"Spotify joins Microsoft's Xbox Game Bar,?",[0.17177288 0.0291746  0.7990525 ],neutral,0.14259827
"Microsoft investigating harassment claims,?",[0.01963504 0.8482126  0.13215229],negative,-0.8285776
"Microsoft Store drops ebook sales,?",[0.01066174 0.9645537  0.02478455],negative,-0.953892
"Shopify -2 8% as Microsoft plans competing product,?",[0.5139766  0.14053746 0.34548596],positive,0.37343913
"JPMorgan posts more blockchain jobs than any other financial firm,?",[0.04974961 0.818856   0.13139436],negative,-0.7691064
"Microsoft hosting Surface Hub event April 17,?",[0.02850025 0.0763802  0.8951196 ],neutral,-0.04787995
"Marsh brings together cyber insurers to evaluate what works,?",[0.05835437 0.0114756  0.93017   ],neutral,0.046878763
"""Adobe, Microsoft team to take on Salesforce"",?",[0.15077214 0.02817212 0.8210557 ],neutral,0.12260002
"Videogame sales return to growth with 4% February gain,?",[0.9322125  0.03869789 0.02908958],positive,0.8935146
"Google announces game-platform offering Stadia (updated),?",[0.05403874 0.05796803 0.8879933 ],neutral,-0.003929287
"Microsoft helps launch Quantum Nexus,?",[0.04167595 0.04566277 0.91266125],neutral,-0.0039868206
"""Microsoft, Facebook collab on co-packaged optics"",?",[0.03503197 0.02731803 0.93765   ],neutral,0.0077139493
"Microsoft rolls out its Game Stack,?",[0.04740929 0.04715356 0.9054371 ],neutral,0.00025572628
"Mizuho says Buy Microsoft on cloud assets,?",[0.07018537 0.02817262 0.901642  ],neutral,0.04201275
"Microsoft brings PC games to Xbox,?",[0.06062099 0.01371165 0.9256674 ],neutral,0.04690934
"Microsoft declares $0 46 dividend,?",[0.04655511 0.75341177 0.2000331 ],negative,-0.70685667
"""Microsoft sues Foxconn unit, claiming unpaid royalties"",?",[0.0135657 0.9499634 0.036471 ],negative,-0.9363977
"Microsoft's Windows 10 on 800M devices,?",[0.03405051 0.12254381 0.84340566],neutral,-0.0884933
"DOJ holding tech forum to combat scams,?",[0.10037467 0.03362377 0.86600155],neutral,0.0667509
"Microsoft signs solar agreement with Invenergy,?",[0.7536302  0.02364293 0.22272691],positive,0.72998726
"Microsoft's South African data centers go online,?",[0.04016173 0.11851445 0.84132385],neutral,-0.07835272
"Microsoft launching disc-less Xbox next month ,?",[0.07009456 0.05430822 0.8755973 ],neutral,0.015786339
"Microsoft launches cloud security product,?",[0.29311094 0.01487574 0.6920133 ],neutral,0.2782352
"""Volkswagen, Microsoft deepen cloud ties"",?",[0.24336793 0.08827105 0.668361  ],neutral,0.15509687
"""Microsoft, VMware working on cloud partnership - report"",?",[0.06986533 0.01530837 0.91482633],neutral,0.05455696
"Wedbush sees $1T valuation for Microsoft,?",[0.08671585 0.01612441 0.89715976],neutral,0.07059145
"Devices unveiled at Mobile World Congress,?",[0.033048   0.04352384 0.9234282 ],neutral,-0.010475848
"Exxon taps Microsoft for cloud services,?",[0.04153497 0.19917072 0.7592943 ],neutral,-0.15763575
"Microsoft discovers hack targeting European democratic institutions,?",[0.02080989 0.8977225  0.08146764],negative,-0.8769126
"""Videogame sales -19% in January, with Switch a bright spot"",?",[0.85715324 0.07760124 0.06524554],positive,0.779552
"Hedge funds loaded up on tech shares,?",[0.05701644 0.47552985 0.46745378],negative,-0.41851342
"Microsoft teases HoloLens 2 launch,?",[0.03363102 0.80930436 0.15706462],negative,-0.77567333
"Microsoft backs facial recognition legislation,?",[0.49792036 0.04469785 0.45738173],positive,0.4532225
"Microsoft Build starts May 6,?",[0.02661364 0.06797874 0.9054076 ],neutral,-0.041365102
"Microsoft's anti-Office 2019 ad campaign,?",[0.03773166 0.55680406 0.40546432],negative,-0.5190724
"Schumer-Sanders buyback block could hit big tech,?",[0.08233201 0.5144913  0.4031767 ],negative,-0.4321593
"""Microsoft joins $250M round for """"boring AI"""""",?",[0.33026475 0.02732815 0.64240706],neutral,0.30293658
"""Accenture, Microsoft launch business group"",?",[0.03330158 0.09073266 0.8759658 ],neutral,-0.05743108
"Microsoft buys DataSense platform,?",[0.11750267 0.01409509 0.8684023 ],neutral,0.10340758
"Microsoft launching cross-platform Xbox Live SDK,?",[0.08143987 0.04468597 0.8738741 ],neutral,0.0367539
"Goldman trims its Microsoft target,?",[0.07390831 0.78759104 0.1385006 ],negative,-0.7136827
"Microsoft guides in-line Q3 on call,?",[0.04114155 0.21792352 0.7409349 ],neutral,-0.17678197
"""Microsoft -2% on mixed Q2, slowing Azure"",?",[0.5298028  0.4167749  0.05342232],positive,0.1130279
"""Microsoft beats by $0 01, misses on revenue"",?",[0.08287254 0.7321451  0.1849824 ],negative,-0.64927256
"Microsoft Q2 2019 Earnings Preview,?",[0.04475999 0.18913345 0.76610655],neutral,-0.14437346
"""Gender, racial bias found in Amazon's Rekognition"",?",[0.04480088 0.1713879  0.7838112 ],neutral,-0.12658702
"Pentagon probes Amazon over JEDI contract,?",[0.02038537 0.9212653  0.0583493 ],negative,-0.9008799
"Microsoft acquires open-source software company,?",[0.128543   0.03369479 0.8377622 ],neutral,0.094848216
"Microsoft's Bing partially returns to China,?",[0.08423529 0.12707789 0.7886868 ],neutral,-0.042842604
"Microsoft wins Albertsons cloud in Amazon blow,?",[0.45955068 0.14230411 0.3981452 ],positive,0.31724656
"Microsoft welcomes facial recognition regulations,?",[0.26070705 0.01501164 0.7242813 ],neutral,0.24569541
"FT: Microsoft Bing blocked by China,?",[0.01493885 0.92390525 0.06115596],negative,-0.9089664
"Accessories lead videogame sales to 2% December gain,?",[0.91539466 0.05070031 0.03390498],positive,0.86469436
"Microsoft not focused on Cortana speakers,?",[0.03586072 0.29179725 0.67234206],neutral,-0.25593653
"Microsoft ends Windows 10 Mobile support,?",[0.02699062 0.86074376 0.11226562],negative,-0.83375317
"Microsoft's venture fund expands to India,?",[0.7907673  0.01546083 0.19377188],positive,0.77530646
"""Walgreens, Microsoft sign major cloud deal"",?",[0.40443474 0.03929089 0.5562744 ],neutral,0.36514384
"Morgan Stanley: Videogame makers winners if Amazon does cloud gaming,?",[0.44006333 0.04663629 0.51330036],neutral,0.39342704
"Microsoft's Bing suggests illegal content - report,?",[0.02494459 0.8371219  0.13793352],negative,-0.8121773
"Report: Amazon developing game-streaming service,?",[0.02825793 0.03959025 0.93215185],neutral,-0.011332318
"Microsoft Teams gets shift worker features,?",[0.14232965 0.04440942 0.813261  ],neutral,0.097920224
"""Microsoft, Kroger team on connected stores"",?",[0.03748944 0.04116758 0.921343  ],neutral,-0.0036781393
"Scorecard for the markets in 2018,?",[0.0380905  0.0438242  0.91808534],neutral,-0.005733695
"""Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom"",?",[0.0378437  0.8314235  0.13073282],negative,-0.7935798
"Microsoft issues emergency IE patch,?",[0.03136717 0.847385   0.12124784],negative,-0.8160178
"Mellanox +4% on report of Microsoft acquisition interest,?",[0.54124844 0.18801409 0.27073756],positive,0.35323435
"BlackRock and Microsoft collab on retirement platform,?",[0.03474529 0.1005114  0.86474335],neutral,-0.06576611
"Invesco QQQ ETF (QQQ) November Summary,?",[0.03507941 0.65835613 0.30656448],negative,-0.6232767
"U S  stock markets mixed as Nasdaq edges up,?",[0.0224484  0.9583139  0.01923782],negative,-0.93586546
"Report: Zuckerberg turns to Microsoft's Smith for advice,?",[0.03898451 0.12783724 0.8331783 ],neutral,-0.08885273
"Market slump continues amid trade tensions,?",[0.02218224 0.9261874  0.05163034],negative,-0.90400517
"""Microsoft confirms Edge revamp, coming to Mac"",?",[0.44299504 0.02224642 0.53475857],neutral,0.42074862
"Microsoft said to ditch Edge browser for Chromium,?",[0.05482419 0.48815536 0.45702043],negative,-0.4333312
"""Microsoft, Mastercard team for identity management"",?",[0.03126561 0.02731067 0.9414237 ],neutral,0.0039549377
"Microsoft overtakes Apple as most valuable U S  company,?",[0.6532237  0.1794533  0.16732301],positive,0.47377038
"Videogame sales rise 24% in Q3 summary look,?",[0.8379987  0.04040295 0.12159839],positive,0.79759574
"WSJ: White House plans tech exec roundtable,?",[0.04340357 0.07013761 0.8864589 ],neutral,-0.02673404
"Microsoft Surface monitor could arrive in 2020,?",[0.03200572 0.0233718  0.94462246],neutral,0.008633912
"U S  Army could become major HoloLens customer,?",[0.16225532 0.01465895 0.8230857 ],neutral,0.14759636
"Microsoft declares $0 46 dividend,?",[0.04655511 0.75341177 0.2000331 ],negative,-0.70685667
"FTC head promises look at videogame 'loot boxes',?",[0.03318573 0.06519323 0.90162104],neutral,-0.0320075
"Microsoft takes market cap crown from Apple,?",[0.20175213 0.215582   0.58266586],neutral,-0.013829872
"""Microsoft, Google making Chrome work for Windows ARM"",?",[0.06573284 0.02140152 0.91286564],neutral,0.044331312
"Key October releases pace videogame sales to record,?",[0.67088306 0.09587397 0.23324297],positive,0.5750091
"Microsoft adds security key support,?",[0.24541587 0.03704502 0.71753913],neutral,0.20837085
"Microsoft acquisition boosts 365 virtualization,?",[0.7693441  0.02352175 0.20713419],positive,0.74582237
"""Microsoft, Nintendo loyal to E3 as PlayStation exits"",?",[0.11120349 0.17015071 0.7186458 ],neutral,-0.05894722
"Microsoft alliance with Facebook signals shift in AI approach,?",[0.78083354 0.04037441 0.17879204],positive,0.74045914
"Microsoft's new products tie to acquisitions,?",[0.02680131 0.02069065 0.95250803],neutral,0.006110659
"Microsoft acquires AI bot startup,?",[0.08813184 0.17469253 0.7371756 ],neutral,-0.08656068
"Microsoft acquires two RPG game studios,?",[0.31072813 0.02267024 0.6666016 ],neutral,0.2880579
"Microsoft pays $1 3B in cash related to GitHub,?",[0.04178804 0.1155744  0.8426375 ],neutral,-0.07378636
"Wedbush: Microsoft could win Pentagon cloud contract,?",[0.8961131  0.02350636 0.08038058],positive,0.87260675
"Microsoft wins Gap cloud business,?",[0.7477447  0.07501186 0.17724343],positive,0.67273283
"Invesco QQQ ETF (QQQ) October Summary,?",[0.03508775 0.6645182  0.30039406],negative,-0.6294304
"Microsoft's Cortana head is leaving,?",[0.0283062  0.7625477  0.20914607],negative,-0.7342415
"Moovit will bring public transport data to Microsoft Azure Maps,?",[0.066703   0.00638089 0.92691606],neutral,0.06032211
"Microsoft and Walmart will open joint engineering office,?",[0.05791736 0.02337825 0.9187044 ],neutral,0.03453911
"Xilinx gains on Microsoft chip order headlines (update),?",[0.6776802  0.24294738 0.07937245],positive,0.4347328
"Microsoft partners with Nasdaq on blockchain system,?",[0.5601679  0.01740926 0.4224228 ],positive,0.54275864
"Microsoft second most valuable U S  company,?",[0.35126072 0.2130775  0.43566182],neutral,0.13818322
"Microsoft will keep working on military projects despite protests,?",[0.65241355 0.0365563  0.31103012],positive,0.61585724
"Microsoft completes its GitHub acquisition,?",[0.1005     0.05114679 0.8483532 ],neutral,0.04935321
"Microsoft guides Q2; Wedbush out positive,?",[0.6658821  0.18759257 0.14652535],positive,0.47828954
"Tech giants seek assurances over Brexit,?",[0.6263978  0.19894513 0.17465706],positive,0.42745265
"""Microsoft +2 9% on Q1 strength in cloud, Surface, and gaming"",?",[0.8851407  0.06736995 0.04748934],positive,0.8177708
"""Microsoft beats by $0 20, beats on revenue"",?",[0.43926433 0.10757985 0.4531559 ],neutral,0.33168447
"Microsoft Q1: What to watch,?",[0.0252367  0.05975591 0.91500735],neutral,-0.034519218
"Accessories drive videogame sales to sixth straight gain in September,?",[0.87375945 0.0552217  0.07101888],positive,0.8185378
"Reuters: CrowdStrike considers 1H19 IPO,?",[0.05755893 0.11518316 0.82725793],neutral,-0.057624232
"Microsoft will tie CEO's pay to LinkedIn performance,?",[0.06080503 0.01247299 0.926722  ],neutral,0.04833203
"Microsoft launches Spend app that could compete with SAP,?",[0.67603004 0.01896876 0.3050012 ],positive,0.6570613
"EU approves Microsoft's GitHub buy,?",[0.7937026  0.04150471 0.16479276],positive,0.7521979
"""Paul Allen, co-founder of Microsoft, dies"",?",[0.03999669 0.68886364 0.27113965],negative,-0.64886695
"Microsoft +3% after Macquarie upgrade,?",[0.54756796 0.1483412  0.30409086],positive,0.39922678
"""Early premarket losers include SQ, AMZN, NFLX"",?",[0.03787865 0.32265612 0.6394652 ],neutral,-0.28477746
"Microsoft makes 60K patents open source for Linux,?",[0.05544287 0.02509174 0.91946536],neutral,0.030351127
"IBM files protest against Pentagon cloud contract with one winner,?",[0.11596666 0.74253863 0.1414947 ],negative,-0.62657195
"Report: Microsoft close to buying RPG game studio Obsidian,?",[0.18931559 0.0221571  0.7885273 ],neutral,0.16715848
"Microsoft expands Azure towards that $10B Pentagon contract,?",[0.8114007  0.04781036 0.1407889 ],positive,0.76359034
"Microsoft and Grab form strategic partnership,?",[0.37483406 0.02577913 0.5993868 ],neutral,0.34905493
"Microsoft's GitHub deal set for EU approval,?",[0.09634109 0.01735214 0.88630676],neutral,0.07898895
"Google drops out of race for $10B Pentagon cloud contract,?",[0.02847493 0.93061715 0.04090793],negative,-0.9021422
"LinkedIn acquires employee engagement firm (update),?",[0.10689226 0.07483479 0.81827295],neutral,0.03205747
"Microsoft unveils game streaming service with 2019 public trials,?",[0.0697525  0.01452777 0.91571975],neutral,0.055224728
"Invesco QQQ ETF (QQQ) September Summary,?",[0.03470256 0.68927586 0.2760216 ],negative,-0.6545733
"Reuters: EU will approve Microsoft's GitHub buy,?",[0.5601568 0.01779   0.4220532],positive,0.5423668
"LinkedIn competitor raises $156M in private funding,?",[0.8345406  0.02608404 0.13937527],positive,0.80845654
"Upwork opens its first day at $23,?",[0.15061674 0.03914725 0.81023604],neutral,0.111469485
"Microsoft launches the Surface Pro 6 (updates),?",[0.04997116 0.02176086 0.92826796],neutral,0.028210295
"Microsoft could reveal new Surface models today,?",[0.08983655 0.00965167 0.9005118 ],neutral,0.08018487
"Freelance platform Upwork files for IPO,?",[0.03923907 0.12394577 0.8368152 ],neutral,-0.084706694
"""Microsoft, Volkswagen collab on in-car cloud platform"",?",[0.03104953 0.04910605 0.91984445],neutral,-0.018056521
"WSJ: Slack prepping IPO for early next year,?",[0.04079425 0.86967784 0.08952788],negative,-0.8288836
"Consumer Reports returns recommendation to Microsoft Surface products,?",[0.19216764 0.05605859 0.7517738 ],neutral,0.13610905
"Microsoft unveils AI-focused Azure Data Box,?",[0.09916461 0.03403877 0.8667966 ],neutral,0.06512584
"""Microsoft announces new products, partners with SAP and Adobe"",?",[0.31502023 0.00950726 0.6754725 ],neutral,0.30551296
"""Amazon updates Dot and Plus, launches Input and Sub (updates)"",?",[0.04149977 0.03158741 0.9269128 ],neutral,0.00991236
"IBM launches bias-detection service for AI,?",[0.24872647 0.02586273 0.7254108 ],neutral,0.22286375
"""EMarketer: Amazon will pass Oath, Microsoft in 2018 digital ad sales"",?",[0.3217071 0.0201677 0.6581253],neutral,0.3015394
"""Hardware, accessories pace 26% jump in videogame sales"",?",[0.8595664  0.0374423  0.10299128],positive,0.82212406
"Microsoft declares $0 46 dividend,?",[0.04655509 0.75341177 0.2000331 ],negative,-0.70685667
"""Microsoft, Salesforce launch competing products"",?",[0.20602766 0.02517745 0.76879483],neutral,0.18085021
"EU sets approval deadline for big tech deals,?",[0.1316279  0.07058772 0.7977843 ],neutral,0.061040178
"Microsoft acquires AI startup Lobe,?",[0.12864485 0.05266951 0.8186856 ],neutral,0.07597534
"Study: More than half of videogamers are multi-platform,?",[0.02516074 0.04037367 0.9344656 ],neutral,-0.015212925
"Microsoft Surface event scheduled for October 2,?",[0.02051547 0.04054285 0.93894166],neutral,-0.020027382
"Invesco QQQ ETF (QQQ) August Summary,?",[0.03432295 0.6914956  0.27418151],negative,-0.6571727
"Nvidia -1 9% on report that Microsoft is considering Huawei chip,?",[0.45635933 0.38210756 0.1615331 ],positive,0.07425177
"Pentagon extends deadline for JEDI cloud contract,?",[0.23317395 0.36523467 0.4015913 ],neutral,-0.13206072
"Net veteran: Look to Netflix as route to solve social media ills,?",[0.62883884 0.02720075 0.3439604 ],positive,0.6016381
"Reuters: U S  warns of Chinese espionage campaign on LinkedIn,?",[0.02164555 0.83793753 0.14041685],negative,-0.816292
"Microsoft will allow unlimited device installs in Office 365,?",[0.07597058 0.00556353 0.9184659 ],neutral,0.07040705
"Microsoft will require suppliers to offer 12 weeks paid leave,?",[0.02445473 0.87211764 0.10342765],negative,-0.8476629
"Microsoft Azure now has Nvidia GPU Cloud support,?",[0.07156151 0.00678494 0.92165357],neutral,0.06477656
"""Bucking privacy trends, Yahoo scanning mail for ad data"",?",[0.09122725 0.02834637 0.88042635],neutral,0.06288088
"84% of companies dabbling in blockchain,?",[0.02898452 0.05727685 0.91373867],neutral,-0.028292332
"Morgan Stanley expects bigger-than-usual Microsoft dividend,?",[0.5644307  0.13349365 0.30207562],positive,0.43093705
"Microsoft unveils Xbox subscription service,?",[0.04588574 0.05587513 0.8982391 ],neutral,-0.009989392
"""Facing new rules, techs press for federal privacy law"",?",[0.09246153 0.03434196 0.87319654],neutral,0.058119576
"""Facebook, Microsoft meet with DHS and FBI for election briefing"",?",[0.02759885 0.07857355 0.8938276 ],neutral,-0.050974704
"BuzzFeed: Major tech firms gathering to discuss election defense strategy,?",[0.04477169 0.09721033 0.85801804],neutral,-0.05243864
"WSJ: Microsoft hit with U S  bribery probe over deals in Hungary,?",[0.01596669 0.954642   0.02939139],negative,-0.9386753
"Report: Microsoft launching Xbox All Access hardware plan ,?",[0.05711062 0.01451829 0.9283711 ],neutral,0.04259233
"""Videogame sales +14% in July as hardware, accessories jump"",?",[0.7578824  0.19794928 0.04416827],positive,0.5599331
"Marketers laud ad growth prospects at Instagram,?",[0.35876328 0.2588054  0.38243133],neutral,0.09995788
"Israel won't renew Microsoft software contract citing cost,?",[0.02642429 0.9263351  0.04724064],negative,-0.8999108
"Slack raises $427M to $7 1B valuation,?",[0.7431091  0.0722934  0.18459745],positive,0.6708157
"Microsoft initiative against election hackers,?",[0.04047772 0.49242115 0.46710107],negative,-0.45194343
"""Amazon, Microsoft tie-up comes to public preview"",?",[0.02811136 0.02300452 0.9488841 ],neutral,0.0051068403
"""WSJ: Microsoft retooling Cortana, Alexa collab could launch this week"",?",[0.09596507 0.02181487 0.8822201 ],neutral,0.074150205
"""Jana gets back into Facebook; discloses stakes in Alphabet, Wells Fargo"",?",[0.0326164  0.08707663 0.88030696],neutral,-0.054460235
"Microsoft releases government cloud product; Nadella sells shares,?",[0.03407343 0.0270003  0.9389263 ],neutral,0.007073134
"The latest portfolio moves by Third Point,?",[0.09266829 0.05257888 0.8547529 ],neutral,0.040089417
"Nintendo Switch Online to come in late September,?",[0.02975419 0.06341814 0.90682775],neutral,-0.03366396
"Invesco QQQ ETF (QQQ) July Summary,?",[0.03542691 0.6675748  0.29699832],negative,-0.6321479
"Bitcoin coming to Starbucks ,?",[0.04176537 0.18321146 0.77502316],neutral,-0.1414461
"Intercontinental Exchange forms new company for digital asset ecosystem,?",[0.21396396 0.0075347  0.77850133],neutral,0.20642926
"Videogame sales up for third straight month,?",[0.88211006 0.06801742 0.04987256],positive,0.81409264
"The Information: Capital One switches from Microsoft to Google cloud products,?",[0.05080644 0.02568294 0.9235106 ],neutral,0.025123509
"Opera prices IPO at $12/share,?",[0.04678717 0.15564147 0.7975713 ],neutral,-0.108854294
"Microsoft CEO questioned about ICE contract,?",[0.02335785 0.9121334  0.06450878],negative,-0.8887755
"Pentagon requests final proposals for $10B cloud contract,?",[0.51212263 0.02352178 0.46435562],positive,0.48860085
"Piper Jaffray raises its Microsoft target to near $1T market cap,?",[0.85024333 0.05166822 0.0980885 ],positive,0.7985751
"Microsoft hits all-time high after earnings strength,?",[0.8067465  0.10572633 0.08752716],positive,0.7010201
"Analysts boost Microsoft targets after strong earnings,?",[0.84537977 0.08659049 0.06802969],positive,0.7587893
"Microsoft +3 7% after upside Q1 guidance,?",[0.2917952  0.5924183  0.11578654],negative,-0.30062312
"""Microsoft reports Q4 beats with Azure +89%, Surface +35%"",?",[0.2988951  0.04842163 0.65268326],neutral,0.25047347
"""Microsoft beats by $0 05, beats on revenue"",?",[0.49653733 0.09351913 0.40994358],positive,0.4030182
"Microsoft will launch new Xbox hardware next month,?",[0.06390888 0.00956726 0.92652386],neutral,0.05434163
"""Walmart, Microsoft deepen tech partnership"",?",[0.74902093 0.02224123 0.22873785],positive,0.7267797
"Microsoft urges regulation of facial recognition,?",[0.05713335 0.01460356 0.9282631 ],neutral,0.042529795
"Microsoft Teams gets free version to battle Slack,?",[0.5395132  0.14701231 0.3134745 ],positive,0.39250088
"""Microsoft hits new high, $800B market cap"",?",[0.6890242  0.06018362 0.25079212],positive,0.62884057
"Cloud data warehouse comes to Azure after Walmart pressure,?",[0.15389477 0.23784207 0.6082632 ],neutral,-0.0839473
"Pentagon says final proposals for cloud contract coming soon,?",[0.12180714 0.03081999 0.84737283],neutral,0.09098715
"CNBC: Microsoft makes cuts to international sales force,?",[0.03298296 0.9445034  0.02251364],negative,-0.9115205
"Surface Go available for pre-order,?",[0.03444807 0.05913493 0.90641695],neutral,-0.024686862
"Invesco QQQ ETF (QQQ) June Summary,?",[0.03586828 0.6563134  0.30781835],negative,-0.62044513
"Browser maker Opera files for $115M US IPO,?",[0.05479658 0.03168228 0.9135212 ],neutral,0.023114298
"""Microsoft discusses """"pocketable"""" Surface device in leaked email"",?",[0.03115572 0.06098311 0.9078612 ],neutral,-0.029827392
"LinkedIn leans on Azure for new translation feature,?",[0.0672942 0.0568245 0.8758813],neutral,0.010469697
"Microsoft launches two new regions in China,?",[0.15730833 0.0232374  0.8194543 ],neutral,0.13407093
"Atlantic Equities sees Microsoft Azure topping $100B in revenue in 10 years,?",[0.87959284 0.03611413 0.08429302],positive,0.8434787
"EU votes for tougher copyright rules,?",[0.57519025 0.16208103 0.26272875],positive,0.4131092
"Videogame sales up for 2nd month with hardware driving,?",[0.9120904  0.04043198 0.04747758],positive,0.87165844
"Microsoft acquires machine learning startup for autonomous systems,?",[0.38494968 0.02127067 0.5937797 ],neutral,0.36367902
"""Microsoft announces two datacenter regions in Norway, Equinor agreement"",?",[0.28800184 0.01551729 0.6964809 ],neutral,0.27248454
"Microsoft releases statement on border separations after ICE protests,?",[0.05655986 0.79190814 0.15153201],negative,-0.7353483
"Microsoft acquires video sharing platform for education,?",[0.32580438 0.02058742 0.6536082 ],neutral,0.30521697
"Microsoft declares $0 42 dividend,?",[0.04457817 0.76985544 0.18556646],negative,-0.72527725
"Microsoft takes aim at Amazon Go,?",[0.04138528 0.49241456 0.4662001 ],negative,-0.45102927
"""Microsoft plans Xbox for 2020, HoloLens for 2019, and Surface products this year"",?",[0.03607734 0.01085754 0.95306504],neutral,0.02521979
"Baird restates bullish videogame take on cusp of E3,?",[0.21841805 0.41603988 0.36554208],negative,-0.19762184
"CNBC: Microsoft is working on AI chips for Azure,?",[0.06876117 0.00982298 0.92141587],neutral,0.058938194
"Microsoft acquires four gaming studios to boost Xbox titles,?",[0.87801236 0.01904674 0.10294098],positive,0.85896564
"Invesco QQQ ETF (QQQ) May Summary,?",[0.03575392 0.66222495 0.30202115],negative,-0.62647104
"Microsoft launches initiative to hire women reentering the workforce,?",[0.72281414 0.04770432 0.22948147],positive,0.6751098
"CNBC: Google was in talks for GitHub buy but Microsoft won out,?",[0.12119979 0.08561393 0.7931863 ],neutral,0.035585865
"""SAP unveils new bundled product, announces acquisition"",?",[0.06517836 0.00796828 0.92685336],neutral,0.057210084
"Invesco QQQ Trust ETF (QQQ) May Summary,?",[0.0425143  0.48863408 0.46885163],negative,-0.4461198
"Microsoft acquires GitHub for $7 5B,?",[0.07910537 0.01769114 0.9032035 ],neutral,0.061414227
"Bloomberg: Microsoft could announce GitHub acquisition today,?",[0.03632848 0.03717811 0.92649335],neutral,-0.00084962696
"Data sharing deals plague Facebook,?",[0.02114386 0.8509288  0.12792735],negative,-0.8297849
"Business Insider: Microsoft in talks to acquire GitHub,?",[0.04012674 0.03891132 0.920962  ],neutral,0.0012154169
"""VMware plans to expand to Microsoft, Google cloud platforms"",?",[0.41739914 0.0088175  0.5737834 ],neutral,0.40858164
"Microsoft research on brain implants,?",[0.02908665 0.0593997  0.9115136 ],neutral,-0.030313056
"Pentagon indefinitely delays cloud contract amid tech co  concerns,?",[0.0130272  0.96297765 0.02399523],negative,-0.94995046
"""Mapping startup partners with Microsoft, Intel, and SoftBank"",?",[0.3360529  0.01198837 0.6519587 ],neutral,0.32406452
"Microsoft tops Alphabet's market cap,?",[0.7590692  0.03993272 0.20099802],positive,0.7191365
"Videogame sales rise 18% in April with broad gains as Sony scores,?",[0.9360512  0.03124604 0.03270276],positive,0.9048051
"Microsoft dips further into 'conversational AI',?",[0.01968742 0.93659204 0.04372049],negative,-0.9169046
"Microsoft set to unveil Xbox Adaptive Controller,?",[0.03534453 0.01851841 0.946137  ],neutral,0.016826121
"Morgan Stanley selects 30 stocks for a three-year sideways market,?",[0.05414661 0.02172215 0.9241312 ],neutral,0.032424465
"France's Macron meeting with tech leaders May 23,?",[0.0365427  0.09958567 0.86387163],neutral,-0.06304297
"Bloomberg: Microsoft plans lower-cost Surface tablets to battle Apple,?",[0.5303298  0.04887945 0.42079073],positive,0.48145038
"""Corvex adds ServiceNow, exits Comcast in Q1"",?",[0.06474773 0.08190629 0.853346  ],neutral,-0.01715856
"Top portfolio adds and drops at 3G Capital,?",[0.013104   0.9614338  0.02546214],negative,-0.9483298
"Microsoft announces Surface Hub 2,?",[0.06038117 0.06992692 0.8696919 ],neutral,-0.009545743
"Pentagon explains single winner for cloud contract,?",[0.5261094  0.09818412 0.3757065 ],positive,0.4279253
"DoT announces drone project winners,?",[0.2382458  0.09550936 0.6662448 ],neutral,0.14273643
"Analyst suggests Microsoft will buy Netflix for content access,?",[0.25355396 0.01123344 0.73521256],neutral,0.24232052
"""Microsoft Build 2018: DJI partners, HoloLens Layout, AI models (update)"",?",[0.03356102 0.02723237 0.93920654],neutral,0.0063286424
"Microsoft CEO reveals cloud advantage; Cortana gets easier for developers,?",[0.584748  0.0425071 0.3727449],positive,0.5422409
"2018 Berkshire Hathaway annual meeting updates,?",[0.02581791 0.05896256 0.9152196 ],neutral,-0.033144645
"Carbon Black +30% on public debut,?",[0.07149708 0.43446773 0.49403524],neutral,-0.36297065
"Microsoft and Apple in talks to lift bans in UAE,?",[0.25691268 0.5583285  0.18475886],negative,-0.30141583
"PowerShares QQQ Trust ETF (QQQ) April Summary,?",[0.0463824  0.302746   0.65087163],neutral,-0.2563636
"Cyren signs contract expansion with Microsoft; shares +5 9%,?",[0.84322566 0.02364703 0.13312727],positive,0.81957865
"""Analyst upgrades Microsoft, raises target to 17% upside"",?",[0.6856691  0.12011664 0.19421424],positive,0.5655525
"""Smartsheet prices IPO at $15, above prior range"",?",[0.21954694 0.03726777 0.7431853 ],neutral,0.18227917
"""Microsoft issues upside guidance, receives analyst upgrade; shares +3 9%"",?",[0.8054396  0.06530335 0.12925705],positive,0.74013627
"""Microsoft beats Q3 estimates; reports Azure, Office 365 strength"",?",[0.76197463 0.12396226 0.11406307],positive,0.63801235
"""Microsoft beats by $0 10, beats on revenue"",?",[0.49731854 0.10813379 0.3945476 ],positive,0.38918474
"Notable earnings after Thursday 셲 close,?",[0.30711547 0.08402152 0.608863  ],neutral,0.22309394
"Videogame sales fall back 11%; 'Far Cry 5' posts strong launch,?",[0.40181428 0.578288   0.01989766],negative,-0.17647374
"Microsoft denies audit of Indian partner,?",[0.02495878 0.88280064 0.0922406 ],negative,-0.85784185
"Morgan Stanley updates high conviction list,?",[0.06634291 0.16761479 0.76604235],neutral,-0.10127188
"Meet the electric/autonomous vehicle ETF,?",[0.23053285 0.02674676 0.7427204 ],neutral,0.2037861
"""Supreme Court dismisses Microsoft, DoJ privacy case"",?",[0.0354181  0.82023066 0.14435124],negative,-0.78481257
"""Microsoft, Facebook among tech cos signing Cybersecurity Tech Accord"",?",[0.81722814 0.01971138 0.16306044],positive,0.79751676
